monotonic_s,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,token_usage_aggregate,num_servers_sampled
226.9,1333482.0,1580642.0,0.8443518725334568,0.8436331566540685,8
227.0,1324069.0,1580642.0,0.8383459565818256,0.8376779814784119,8
227.1,1318911.0,1580642.0,0.8353967735798146,0.834414750462154,8
227.2,1337920.0,1580642.0,0.8471920251342144,0.8464408765552225,8
227.3,1348902.0,1580642.0,0.8541965904537507,0.8533886863692095,8
227.4,1345591.0,1580642.0,0.8520840240332843,0.8512939678940582,8
227.5,1329318.0,1580642.0,0.8417011205720187,0.8409987840383844,8
227.6,1334791.0,1580642.0,0.8451931399073291,0.8444613011675003,8
227.7,1318069.0,1580642.0,0.8345237543189752,0.8338820555192131,8
227.8,1323063.0,1580642.0,0.8375116592893379,0.8370415312259196,8
227.9,1304891.0,1580642.0,0.8258492349961837,0.8255449368041593,8
228.0,1340913.0,1580642.0,0.8488304427707124,0.8483344109545362,8
228.1,1339831.0,1580642.0,0.8481400782684639,0.8476498789732273,8
228.2,1357998.0,1580642.0,0.8600629489595569,0.859143310123355,8
228.3,1350608.0,1580642.0,0.8550684446626955,0.854467994650275,8
228.4,1339433.0,1580642.0,0.8479358914780543,0.8473980825512671,8
228.5,1348996.0,1580642.0,0.8540375141536568,0.8534481558759036,8
228.6,1356950.0,1580642.0,0.8590424096126148,0.8584802883891482,8
228.7,1361583.0,1580642.0,0.8619984712936843,0.8614113758839762,8
228.8,1360835.0,1580642.0,0.8616931170558939,0.8609381504477295,8
228.9,1361344.0,1580642.0,0.8620178818725709,0.8612601714999348,8
229.0,1375382.0,1580642.0,0.870832248864459,0.8701413729358071,8
229.1,1349494.0,1580642.0,0.8543145443966139,0.8537632177305171,8
229.2,1349563.0,1580642.0,0.8544713937490631,0.8538068708790478,8
229.3,1348241.0,1580642.0,0.8534636498192036,0.8529705018593711,8
229.4,1347891.0,1580642.0,0.8532403341299366,0.8527490728450845,8
229.5,1314536.0,1580642.0,0.83204930866691,0.8316468877835714,8
229.6,1310065.0,1580642.0,0.8291966102477298,0.8288182902896418,8
229.7,1298506.0,1580642.0,0.8217515813041193,0.8215054389292452,8
229.8,1279418.0,1580642.0,0.8095725816563201,0.8094293331443806,8
229.9,1298599.0,1580642.0,0.8218109194729818,0.8215642757816128,8
230.0,1271288.0,1580642.0,0.8049579488911031,0.8042858534696661,8
230.1,1281608.0,1580642.0,0.8113784449793344,0.8108148461194882,8
230.2,1254649.0,1580642.0,0.7941751958339782,0.7937591181304812,8
230.3,1252600.0,1580642.0,0.7928678419845262,0.7924628094154148,8
230.4,1223753.0,1580642.0,0.7744621628751347,0.7742126300579132,8
230.5,1207991.0,1580642.0,0.7646703620050923,0.7642407325630978,8
230.6,1198678.0,1580642.0,0.7587282505361089,0.7583488228200946,8
230.7,1200631.0,1580642.0,0.7599743520822191,0.7595843967198138,8
230.8,1153172.0,1580642.0,0.7302276183563615,0.7295592550368775,8
230.9,1141892.0,1580642.0,0.722866101896199,0.7224229142335836,8
231.0,1127724.0,1580642.0,0.7138262827946682,0.713459467735262,8
231.1,1127827.0,1580642.0,0.7138920014117953,0.7135246311308949,8
231.2,1091268.0,1580642.0,0.6908028917702732,0.6903954216071697,8
231.3,1083908.0,1580642.0,0.6861050089076912,0.6857390857638858,8
231.4,1073041.0,1580642.0,0.679171375778362,0.6788640311974502,8
231.5,1026563.0,1580642.0,0.6497102997414642,0.6494595234088427,8
231.6,1029417.0,1580642.0,0.6515312796762305,0.6512651188567683,8
231.7,994705.0,1580642.0,0.6293816761520018,0.6293044218741499,8
231.8,999779.0,1580642.0,0.6326191156015478,0.632514509926979,8
231.9,1001864.0,1580642.0,0.633949439064753,0.6338335941978006,8
232.0,991887.0,1580642.0,0.6275836658309886,0.6275216019819795,8
232.1,981186.0,1580642.0,0.6211485733083579,0.6207515680337483,8
232.2,987198.0,1580642.0,0.6249844988051397,0.6245550858448655,8
232.3,967725.0,1580642.0,0.6125338750397055,0.6122354081442857,8
232.4,953189.0,1580642.0,0.6034775750663625,0.6030391448538,8
232.5,940404.0,1580642.0,0.5953201719598498,0.5949506592890736,8
232.6,930179.0,1580642.0,0.5887945756819746,0.5884817688002723,8
232.7,936564.0,1580642.0,0.5929255758440739,0.5925212666751865,8
232.8,925413.0,1580642.0,0.5856859431968979,0.5854665382800154,8
232.9,921772.0,1580642.0,0.5833628219836942,0.5831630438771082,8
233.0,917526.0,1580642.0,0.580605353662765,0.5804767936066484,8
233.1,915818.0,1580642.0,0.5795155730991416,0.5793962200169298,8
233.2,907226.0,1580642.0,0.5740334919500485,0.573960454043357,8
233.3,900537.0,1580642.0,0.5697141449798269,0.5697286292531769,8
233.4,897496.0,1580642.0,0.5677738506625093,0.5678047274461896,8
233.5,893542.0,1580642.0,0.5652510214186179,0.5653032122390775,8
233.6,904641.0,1580642.0,0.5723326809476899,0.5723250426092689,8
233.7,897336.0,1580642.0,0.5679571017833193,0.5677035027539443,8
