monotonic_s,running_reqs_sum,queue_reqs_sum,gen_throughput_sum,decode_sum_seq_lens_sum,num_servers_sampled
248.3,819.0,441.0,2606.514954337171,1520474.0,8
248.4,823.0,442.0,2606.514954337171,1520474.0,8
248.5,823.0,442.0,2606.514954337171,1520474.0,8
248.6,822.0,443.0,2606.514954337171,1520474.0,8
248.7,821.0,442.0,2606.514954337171,1520474.0,8
248.8,821.0,442.0,2606.514954337171,1520474.0,8
248.9,816.0,440.0,2606.514954337171,1520474.0,8
249.0,814.0,441.0,2606.514954337171,1520474.0,8
249.1,820.0,443.0,2606.514954337171,1520474.0,8
249.2,821.0,442.0,2606.514954337171,1520474.0,8
249.3,816.0,443.0,2606.514954337171,1520474.0,8
249.4,814.0,442.0,2606.514954337171,1520474.0,8
249.5,814.0,442.0,2606.514954337171,1520474.0,8
249.6,813.0,444.0,2606.514954337171,1520474.0,8
249.7,817.0,445.0,2606.514954337171,1520474.0,8
249.8,815.0,443.0,2606.514954337171,1520474.0,8
249.9,811.0,446.0,2606.514954337171,1520474.0,8
250.0,814.0,448.0,2606.514954337171,1520474.0,8
250.1,817.0,445.0,2606.514954337171,1520474.0,8
250.2,815.0,444.0,2606.514954337171,1520474.0,8
250.3,817.0,443.0,2606.514954337171,1520474.0,8
250.4,814.0,442.0,2606.514954337171,1520474.0,8
250.5,807.0,445.0,2606.514954337171,1520474.0,8
250.6,803.0,446.0,2606.514954337171,1520474.0,8
250.7,802.0,448.0,2606.514954337171,1520474.0,8
250.8,802.0,448.0,2606.514954337171,1520474.0,8
250.9,801.0,449.0,2606.514954337171,1520474.0,8
251.0,800.0,450.0,2606.514954337171,1520474.0,8
251.1,801.0,454.0,2606.514954337171,1520474.0,8
251.2,801.0,454.0,2606.514954337171,1520474.0,8
251.3,802.0,454.0,2606.514954337171,1520474.0,8
251.4,802.0,455.0,2606.514954337171,1520474.0,8
251.5,801.0,456.0,2606.514954337171,1520474.0,8
251.6,796.0,458.0,2606.514954337171,1520474.0,8
251.7,794.0,457.0,2606.514954337171,1520474.0,8
251.8,796.0,457.0,2606.514954337171,1520474.0,8
251.9,793.0,459.0,2606.514954337171,1520474.0,8
252.0,790.0,456.0,2606.514954337171,1520474.0,8
252.1,790.0,456.0,2606.514954337171,1520474.0,8
252.2,791.0,457.0,2606.514954337171,1520474.0,8
252.3,793.0,460.0,2606.514954337171,1520474.0,8
252.4,785.0,459.0,2606.514954337171,1520474.0,8
252.5,784.0,459.0,2606.514954337171,1520474.0,8
252.6,784.0,462.0,2606.514954337171,1520474.0,8
252.7,779.0,464.0,2606.514954337171,1520474.0,8
252.8,780.0,464.0,2606.514954337171,1520474.0,8
252.9,777.0,465.0,2606.514954337171,1520474.0,8
253.0,772.0,465.0,2606.514954337171,1520474.0,8
253.1,767.0,465.0,2606.514954337171,1520474.0,8
253.2,767.0,465.0,2606.514954337171,1520474.0,8
253.3,767.0,468.0,2606.514954337171,1520474.0,8
253.4,769.0,468.0,2606.514954337171,1520474.0,8
253.5,772.0,469.0,2606.514954337171,1520474.0,8
253.6,771.0,466.0,2606.514954337171,1520474.0,8
253.7,775.0,466.0,2606.514954337171,1520474.0,8
253.8,778.0,467.0,2606.514954337171,1520474.0,8
253.9,784.0,475.0,2606.514954337171,1520474.0,8
254.0,786.0,474.0,2606.514954337171,1520474.0,8
254.1,775.0,471.0,2606.514954337171,1520474.0,8
254.2,774.0,469.0,2606.514954337171,1520474.0,8
254.3,779.0,474.0,2606.514954337171,1520474.0,8
254.4,765.0,473.0,2606.514954337171,1520474.0,8
254.5,762.0,472.0,2606.514954337171,1520474.0,8
254.6,765.0,475.0,2606.514954337171,1520474.0,8
254.7,763.0,474.0,2606.514954337171,1520474.0,8
254.8,760.0,475.0,2606.514954337171,1520474.0,8
254.9,760.0,475.0,2606.514954337171,1520474.0,8
255.0,759.0,478.0,2606.514954337171,1520474.0,8
255.1,760.0,478.0,2606.514954337171,1520474.0,8
255.2,757.0,479.0,2606.514954337171,1520474.0,8
255.3,758.0,480.0,2606.514954337171,1520474.0,8
255.4,753.0,480.0,2606.514954337171,1520474.0,8
255.5,749.0,480.0,2606.514954337171,1520474.0,8
255.6,746.0,478.0,2606.514954337171,1520474.0,8
255.7,747.0,479.0,2606.514954337171,1520474.0,8
255.8,746.0,481.0,2606.514954337171,1520474.0,8
255.9,744.0,480.0,2606.514954337171,1520474.0,8
256.0,739.0,480.0,2606.514954337171,1520474.0,8
256.1,741.0,480.0,2606.514954337171,1520474.0,8
256.2,741.0,480.0,2606.514954337171,1520474.0,8
256.3,738.0,482.0,2606.514954337171,1520474.0,8
256.4,742.0,486.0,2606.514954337171,1520474.0,8
256.5,740.0,488.0,2606.514954337171,1520474.0,8
256.6,729.0,489.0,2606.514954337171,1520474.0,8
256.7,728.0,489.0,2600.630328687562,1530091.0,8
256.8,728.0,489.0,2600.630328687562,1530091.0,8
256.9,729.0,489.0,2591.928690844162,1533038.0,8
257.0,732.0,490.0,2580.062671284786,1535155.0,8
257.1,728.0,489.0,2580.582831042333,1534134.0,8
257.2,729.0,488.0,2580.582831042333,1534134.0,8
257.3,727.0,488.0,2580.582831042333,1534134.0,8
257.4,725.0,493.0,2580.582831042333,1534134.0,8
257.5,723.0,493.0,2585.1466911226653,1545385.0,8
257.6,725.0,496.0,2585.1466911226653,1545385.0,8
257.7,725.0,496.0,2585.1466911226653,1545385.0,8
257.8,717.0,494.0,2585.1466911226653,1545385.0,8
257.9,718.0,494.0,2585.1466911226653,1545385.0,8
258.0,717.0,494.0,2585.1466911226653,1545385.0,8
258.1,722.0,496.0,2585.1466911226653,1545385.0,8
258.2,725.0,495.0,2585.1466911226653,1545385.0,8
258.3,723.0,496.0,2585.1466911226653,1545385.0,8
258.4,720.0,497.0,2585.1466911226653,1545385.0,8
258.5,713.0,497.0,2585.1466911226653,1545385.0,8
258.6,712.0,497.0,2585.1466911226653,1545385.0,8
258.7,715.0,502.0,2585.1466911226653,1545385.0,8
258.8,704.0,502.0,2585.1466911226653,1545385.0,8
258.9,698.0,503.0,2585.1466911226653,1545385.0,8
259.0,704.0,505.0,2585.1466911226653,1545385.0,8
259.1,707.0,505.0,2585.1466911226653,1545385.0,8
259.2,709.0,505.0,2585.1466911226653,1545385.0,8
259.3,707.0,504.0,2585.1466911226653,1545385.0,8
259.4,708.0,505.0,2585.1466911226653,1545385.0,8
259.5,708.0,504.0,2585.1466911226653,1545385.0,8
259.6,709.0,504.0,2585.1466911226653,1545385.0,8
259.7,712.0,508.0,2585.1466911226653,1545385.0,8
259.8,709.0,507.0,2585.1466911226653,1545385.0,8
259.9,709.0,507.0,2585.1466911226653,1545385.0,8
260.0,712.0,509.0,2585.1466911226653,1545385.0,8
260.1,710.0,507.0,2585.1466911226653,1545385.0,8
260.2,713.0,507.0,2585.1466911226653,1545385.0,8
260.3,712.0,508.0,2585.1466911226653,1545385.0,8
260.4,712.0,511.0,2585.1466911226653,1545385.0,8
260.5,712.0,511.0,2585.1466911226653,1545385.0,8
260.6,708.0,510.0,2577.4998976763754,1545625.0,8
260.7,702.0,510.0,2577.4998976763754,1545625.0,8
260.8,704.0,512.0,2577.4998976763754,1545625.0,8
260.9,697.0,514.0,2577.4998976763754,1545625.0,8
261.0,698.0,514.0,2577.4998976763754,1545625.0,8
261.1,694.0,514.0,2577.4998976763754,1545625.0,8
261.2,692.0,515.0,2577.4998976763754,1545625.0,8
261.3,691.0,515.0,2577.4998976763754,1545625.0,8
261.4,691.0,514.0,2577.4998976763754,1545625.0,8
261.5,691.0,514.0,2577.4998976763754,1545625.0,8
261.6,689.0,513.0,2577.4998976763754,1545625.0,8
261.7,693.0,517.0,2577.4998976763754,1545625.0,8
261.8,690.0,517.0,2577.4998976763754,1545625.0,8
261.9,693.0,517.0,2577.4998976763754,1545625.0,8
262.0,694.0,516.0,2577.4998976763754,1545625.0,8
262.1,684.0,515.0,2577.4998976763754,1545625.0,8
262.2,684.0,515.0,2577.4998976763754,1545625.0,8
262.3,693.0,518.0,2577.4998976763754,1545625.0,8
262.4,694.0,520.0,2577.4998976763754,1545625.0,8
262.5,694.0,521.0,2577.4998976763754,1545625.0,8
262.6,687.0,520.0,2577.4998976763754,1545625.0,8
262.7,687.0,520.0,2577.4998976763754,1545625.0,8
262.8,686.0,521.0,2577.4998976763754,1545625.0,8
262.9,688.0,521.0,2577.4998976763754,1545625.0,8
263.0,686.0,523.0,2577.4998976763754,1545625.0,8
263.1,685.0,522.0,2577.4998976763754,1545625.0,8
263.2,688.0,522.0,2577.4998976763754,1545625.0,8
263.3,688.0,522.0,2577.4998976763754,1545625.0,8
263.4,677.0,521.0,2577.4998976763754,1545625.0,8
263.5,674.0,516.0,2577.4998976763754,1545625.0,8
263.6,671.0,515.0,2577.4998976763754,1545625.0,8
263.7,671.0,515.0,2577.4998976763754,1545625.0,8
263.8,673.0,517.0,2577.4998976763754,1545625.0,8
263.9,671.0,517.0,2577.4998976763754,1545625.0,8
264.0,680.0,528.0,2577.4998976763754,1545625.0,8
264.1,675.0,525.0,2577.4998976763754,1545625.0,8
264.2,678.0,525.0,2577.4998976763754,1545625.0,8
264.3,685.0,524.0,2577.4998976763754,1545625.0,8
264.4,685.0,524.0,2577.4998976763754,1545625.0,8
264.5,678.0,522.0,2577.4998976763754,1545625.0,8
264.6,681.0,524.0,2577.4998976763754,1545625.0,8
264.7,682.0,525.0,2577.4998976763754,1545625.0,8
264.8,675.0,525.0,2577.4998976763754,1545625.0,8
264.9,673.0,524.0,2577.4998976763754,1545625.0,8
265.0,671.0,522.0,2577.4998976763754,1545625.0,8
265.1,663.0,516.0,2577.4998976763754,1545625.0,8
265.2,663.0,516.0,2577.4998976763754,1545625.0,8
265.3,660.0,520.0,2577.4998976763754,1545625.0,8
265.4,659.0,521.0,2577.4998976763754,1545625.0,8
265.5,664.0,520.0,2577.4998976763754,1545625.0,8
265.6,663.0,525.0,2577.4998976763754,1545625.0,8
265.7,672.0,529.0,2577.4998976763754,1545625.0,8
265.8,672.0,529.0,2577.4998976763754,1545625.0,8
265.9,674.0,529.0,2577.4998976763754,1545625.0,8
266.0,680.0,532.0,2577.4998976763754,1545625.0,8
266.1,675.0,532.0,2577.4998976763754,1545625.0,8
266.2,674.0,532.0,2577.4998976763754,1545625.0,8
266.3,674.0,532.0,2577.4998976763754,1545625.0,8
266.4,657.0,533.0,2577.4998976763754,1545625.0,8
266.5,660.0,533.0,2577.4998976763754,1545625.0,8
266.6,660.0,533.0,2577.4998976763754,1545625.0,8
266.7,659.0,536.0,2577.4998976763754,1545625.0,8
266.8,663.0,536.0,2577.4998976763754,1545625.0,8
266.9,668.0,540.0,2577.4998976763754,1545625.0,8
267.0,658.0,536.0,2577.4998976763754,1545625.0,8
267.1,661.0,536.0,2577.4998976763754,1545625.0,8
267.2,658.0,537.0,2577.4998976763754,1545625.0,8
267.3,658.0,537.0,2577.4998976763754,1545625.0,8
267.4,653.0,538.0,2577.4998976763754,1545625.0,8
267.5,653.0,539.0,2577.4998976763754,1545625.0,8
267.6,657.0,541.0,2577.4998976763754,1545625.0,8
267.7,657.0,541.0,2577.4998976763754,1545625.0,8
267.8,653.0,540.0,2577.4998976763754,1545625.0,8
267.9,656.0,540.0,2577.4998976763754,1545625.0,8
268.0,655.0,540.0,2577.4998976763754,1545625.0,8
268.1,658.0,542.0,2577.4998976763754,1545625.0,8
268.2,656.0,542.0,2577.4998976763754,1545625.0,8
268.3,659.0,544.0,2577.4998976763754,1545625.0,8
268.4,657.0,545.0,2577.4998976763754,1545625.0,8
268.5,654.0,546.0,2577.4998976763754,1545625.0,8
268.6,658.0,547.0,2577.4998976763754,1545625.0,8
268.7,656.0,546.0,2577.4998976763754,1545625.0,8
268.8,648.0,544.0,2577.4998976763754,1545625.0,8
268.9,648.0,544.0,2577.4998976763754,1545625.0,8
269.0,646.0,543.0,2577.4998976763754,1545625.0,8
269.1,649.0,546.0,2577.4998976763754,1545625.0,8
269.2,644.0,547.0,2577.4998976763754,1545625.0,8
269.3,644.0,546.0,2577.4998976763754,1545625.0,8
269.4,647.0,545.0,2577.4998976763754,1545625.0,8
269.5,645.0,544.0,2577.4998976763754,1545625.0,8
269.6,645.0,543.0,2577.4998976763754,1545625.0,8
269.7,645.0,543.0,2577.4998976763754,1545625.0,8
269.8,645.0,543.0,2577.4998976763754,1545625.0,8
269.9,645.0,539.0,2577.4998976763754,1545625.0,8
270.0,642.0,535.0,2577.4998976763754,1545625.0,8
270.1,643.0,535.0,2577.4998976763754,1545625.0,8
270.2,642.0,536.0,2577.4998976763754,1545625.0,8
270.3,642.0,537.0,2577.4998976763754,1545625.0,8
270.4,639.0,536.0,2577.4998976763754,1545625.0,8
270.5,648.0,543.0,2577.4998976763754,1545625.0,8
270.6,649.0,543.0,2577.4998976763754,1545625.0,8
270.7,647.0,542.0,2414.0102169372676,1549180.0,8
270.8,645.0,542.0,2414.0102169372676,1549180.0,8
270.9,648.0,541.0,2261.5989514894727,1558974.0,8
271.0,648.0,541.0,2261.5989514894727,1558974.0,8
271.1,647.0,541.0,2261.5989514894727,1558974.0,8
271.2,647.0,541.0,2261.5989514894727,1558974.0,8
271.3,646.0,542.0,2261.5989514894727,1558974.0,8
271.4,644.0,543.0,2261.5989514894727,1558974.0,8
271.5,639.0,544.0,2075.9648616367904,1564511.0,8
271.6,636.0,543.0,2075.9648616367904,1564511.0,8
271.7,636.0,543.0,2075.9648616367904,1564511.0,8
271.8,636.0,544.0,1987.394151332754,1564347.0,8
271.9,639.0,545.0,1987.394151332754,1564347.0,8
272.0,638.0,543.0,1987.394151332754,1564347.0,8
272.1,638.0,542.0,1987.394151332754,1564347.0,8
272.2,638.0,543.0,1987.394151332754,1564347.0,8
272.3,640.0,542.0,1987.394151332754,1564347.0,8
272.4,639.0,543.0,1987.394151332754,1564347.0,8
272.5,635.0,544.0,1987.394151332754,1564347.0,8
272.6,636.0,543.0,1987.394151332754,1564347.0,8
272.7,639.0,543.0,1987.394151332754,1564347.0,8
272.8,642.0,544.0,1987.394151332754,1564347.0,8
272.9,641.0,545.0,1987.394151332754,1564347.0,8
273.0,641.0,545.0,1987.394151332754,1564347.0,8
273.1,642.0,546.0,1987.394151332754,1564347.0,8
273.2,645.0,544.0,1987.394151332754,1564347.0,8
273.3,652.0,543.0,1987.394151332754,1564347.0,8
273.4,649.0,544.0,1987.394151332754,1564347.0,8
273.5,644.0,542.0,1987.394151332754,1564347.0,8
273.6,642.0,544.0,1987.394151332754,1564347.0,8
273.7,640.0,544.0,1987.394151332754,1564347.0,8
273.8,640.0,544.0,1987.394151332754,1564347.0,8
273.9,642.0,545.0,1987.394151332754,1564347.0,8
274.0,640.0,546.0,1987.394151332754,1564347.0,8
274.1,636.0,546.0,1987.394151332754,1564347.0,8
274.2,635.0,546.0,1987.394151332754,1564347.0,8
274.3,632.0,547.0,1987.394151332754,1564347.0,8
274.4,632.0,547.0,1987.394151332754,1564347.0,8
274.5,632.0,548.0,1987.394151332754,1564347.0,8
274.6,632.0,549.0,1930.86815997207,1570375.0,8
274.7,632.0,549.0,1930.86815997207,1570375.0,8
274.8,632.0,551.0,1930.86815997207,1570375.0,8
274.9,633.0,549.0,1930.86815997207,1570375.0,8
275.0,635.0,550.0,1930.86815997207,1570375.0,8
275.1,628.0,548.0,1930.86815997207,1570375.0,8
275.2,629.0,547.0,1930.86815997207,1570375.0,8
275.3,629.0,548.0,1930.86815997207,1570375.0,8
275.4,629.0,548.0,1930.86815997207,1570375.0,8
275.5,627.0,551.0,1930.86815997207,1570375.0,8
275.6,627.0,551.0,1930.86815997207,1570375.0,8
275.7,624.0,553.0,1930.86815997207,1570375.0,8
275.8,625.0,554.0,1930.86815997207,1570375.0,8
275.9,625.0,554.0,1930.86815997207,1570375.0,8
276.0,622.0,556.0,1930.86815997207,1570375.0,8
276.1,625.0,557.0,1930.86815997207,1570375.0,8
276.2,623.0,556.0,1930.86815997207,1570375.0,8
276.3,620.0,556.0,1930.86815997207,1570375.0,8
276.4,620.0,556.0,1930.86815997207,1570375.0,8
276.5,617.0,558.0,1930.86815997207,1570375.0,8
276.6,617.0,558.0,1930.86815997207,1570375.0,8
276.7,620.0,563.0,1930.86815997207,1570375.0,8
276.8,618.0,564.0,1930.86815997207,1570375.0,8
276.9,621.0,564.0,1930.86815997207,1570375.0,8
277.0,626.0,567.0,1930.86815997207,1570375.0,8
277.1,626.0,565.0,1930.86815997207,1570375.0,8
277.2,625.0,566.0,1930.86815997207,1570375.0,8
277.3,624.0,567.0,1930.86815997207,1570375.0,8
277.4,627.0,567.0,1930.86815997207,1570375.0,8
277.5,628.0,567.0,1930.86815997207,1570375.0,8
277.6,628.0,567.0,1930.86815997207,1570375.0,8
277.7,616.0,568.0,1930.86815997207,1570375.0,8
277.8,610.0,568.0,1930.86815997207,1570375.0,8
277.9,610.0,568.0,1930.86815997207,1570375.0,8
278.0,610.0,568.0,1930.86815997207,1570375.0,8
278.1,613.0,571.0,1930.86815997207,1570375.0,8
278.2,612.0,571.0,1930.86815997207,1570375.0,8
278.3,615.0,571.0,1930.86815997207,1570375.0,8
278.4,612.0,572.0,1930.86815997207,1570375.0,8
278.5,609.0,572.0,1930.86815997207,1570375.0,8
278.6,611.0,572.0,1930.86815997207,1570375.0,8
278.7,610.0,572.0,1930.86815997207,1570375.0,8
278.8,611.0,573.0,1930.86815997207,1570375.0,8
278.9,612.0,574.0,1930.86815997207,1570375.0,8
279.0,608.0,574.0,1930.86815997207,1570375.0,8
279.1,609.0,573.0,1930.86815997207,1570375.0,8
279.2,609.0,571.0,1930.86815997207,1570375.0,8
279.3,609.0,571.0,1930.86815997207,1570375.0,8
279.4,600.0,572.0,1930.86815997207,1570375.0,8
279.5,601.0,573.0,1930.86815997207,1570375.0,8
279.6,601.0,573.0,1930.86815997207,1570375.0,8
279.7,601.0,573.0,1930.86815997207,1570375.0,8
279.8,609.0,576.0,1930.86815997207,1570375.0,8
279.9,607.0,581.0,1930.86815997207,1570375.0,8
280.0,603.0,580.0,1930.86815997207,1570375.0,8
280.1,605.0,579.0,1930.86815997207,1570375.0,8
280.2,603.0,579.0,1930.86815997207,1570375.0,8
280.3,604.0,579.0,1930.86815997207,1570375.0,8
280.4,605.0,577.0,1930.86815997207,1570375.0,8
280.5,605.0,577.0,1930.86815997207,1570375.0,8
280.6,599.0,578.0,1930.86815997207,1570375.0,8
280.7,599.0,578.0,1930.86815997207,1570375.0,8
280.8,600.0,577.0,1930.86815997207,1570375.0,8
280.9,600.0,577.0,1930.86815997207,1570375.0,8
281.0,599.0,580.0,1930.86815997207,1570375.0,8
281.1,592.0,580.0,1930.86815997207,1570375.0,8
281.2,593.0,583.0,1930.86815997207,1570375.0,8
281.3,594.0,584.0,1930.86815997207,1570375.0,8
281.4,593.0,585.0,1930.86815997207,1570375.0,8
281.5,595.0,586.0,1930.86815997207,1570375.0,8
281.6,599.0,587.0,1930.86815997207,1570375.0,8
281.7,598.0,587.0,1930.86815997207,1570375.0,8
281.8,601.0,587.0,1930.86815997207,1570375.0,8
281.9,600.0,587.0,1930.86815997207,1570375.0,8
282.0,598.0,586.0,1930.86815997207,1570375.0,8
282.1,596.0,586.0,1930.86815997207,1570375.0,8
282.2,593.0,589.0,1930.86815997207,1570375.0,8
282.3,592.0,590.0,1930.86815997207,1570375.0,8
282.4,587.0,592.0,1930.86815997207,1570375.0,8
282.5,587.0,592.0,1930.86815997207,1570375.0,8
282.6,587.0,592.0,1930.86815997207,1570375.0,8
282.7,590.0,593.0,1930.86815997207,1570375.0,8
282.8,593.0,593.0,1943.7699008431919,1569995.0,8
282.9,595.0,594.0,1943.7699008431919,1569995.0,8
283.0,595.0,595.0,1954.7587013449843,1572447.0,8
283.1,590.0,593.0,1954.7587013449843,1572447.0,8
283.2,584.0,592.0,1954.7587013449843,1572447.0,8
283.3,580.0,590.0,1954.7587013449843,1572447.0,8
283.4,575.0,592.0,1954.7587013449843,1572447.0,8
283.5,574.0,593.0,1954.7587013449843,1572447.0,8
283.6,574.0,594.0,1954.7587013449843,1572447.0,8
283.7,576.0,593.0,1945.1197856945175,1576206.0,8
283.8,581.0,597.0,1945.1197856945175,1576206.0,8
283.9,581.0,597.0,1945.1197856945175,1576206.0,8
284.0,584.0,597.0,1925.0294691646295,1581618.0,8
284.1,584.0,597.0,1925.0294691646295,1581618.0,8
284.2,579.0,599.0,1925.0294691646295,1581618.0,8
284.3,578.0,599.0,1930.6692702884238,1595779.0,8
284.4,575.0,598.0,1941.1852404757751,1592520.0,8
284.5,576.0,599.0,1941.1423151678143,1592281.0,8
284.6,579.0,600.0,1941.1423151678143,1592281.0,8
284.7,578.0,600.0,1941.1423151678143,1592281.0,8
284.8,579.0,599.0,1941.1423151678143,1592281.0,8
284.9,575.0,599.0,1941.1423151678143,1592281.0,8
285.0,571.0,598.0,1941.1423151678143,1592281.0,8
285.1,573.0,600.0,1941.1423151678143,1592281.0,8
285.2,573.0,599.0,1941.1423151678143,1592281.0,8
285.3,573.0,599.0,1941.1423151678143,1592281.0,8
285.4,573.0,600.0,1941.1423151678143,1592281.0,8
285.5,573.0,600.0,1941.1423151678143,1592281.0,8
285.6,570.0,600.0,1941.1423151678143,1592281.0,8
285.7,565.0,601.0,1941.1423151678143,1592281.0,8
285.8,568.0,602.0,1941.1423151678143,1592281.0,8
285.9,569.0,601.0,1941.1423151678143,1592281.0,8
286.0,569.0,601.0,1941.1423151678143,1592281.0,8
286.1,571.0,605.0,1941.1423151678143,1592281.0,8
286.2,569.0,606.0,1941.1423151678143,1592281.0,8
286.3,568.0,604.0,1941.1423151678143,1592281.0,8
286.4,569.0,604.0,1941.1423151678143,1592281.0,8
286.5,565.0,604.0,1941.1423151678143,1592281.0,8
286.6,561.0,604.0,1941.1423151678143,1592281.0,8
286.7,558.0,604.0,1941.1423151678143,1592281.0,8
286.8,557.0,603.0,1941.1423151678143,1592281.0,8
286.9,559.0,605.0,1941.1423151678143,1592281.0,8
287.0,556.0,604.0,1941.1423151678143,1592281.0,8
287.1,559.0,606.0,1941.1423151678143,1592281.0,8
287.2,560.0,606.0,1941.1423151678143,1592281.0,8
287.3,560.0,608.0,1941.1423151678143,1592281.0,8
287.4,563.0,609.0,1941.1423151678143,1592281.0,8
287.5,563.0,609.0,1941.1423151678143,1592281.0,8
287.6,565.0,610.0,1941.1423151678143,1592281.0,8
287.7,568.0,611.0,1941.1423151678143,1592281.0,8
287.8,565.0,612.0,1941.1423151678143,1592281.0,8
287.9,561.0,611.0,1941.1423151678143,1592281.0,8
288.0,558.0,610.0,1941.1423151678143,1592281.0,8
288.1,558.0,610.0,1941.1423151678143,1592281.0,8
288.2,563.0,611.0,1941.1423151678143,1592281.0,8
288.3,564.0,610.0,1941.1423151678143,1592281.0,8
288.4,564.0,610.0,1941.1423151678143,1592281.0,8
288.5,561.0,609.0,1916.996078870798,1585445.0,8
288.6,560.0,609.0,1916.996078870798,1585445.0,8
288.7,565.0,610.0,1916.996078870798,1585445.0,8
288.8,565.0,612.0,1916.996078870798,1585445.0,8
288.9,566.0,612.0,1916.996078870798,1585445.0,8
289.0,567.0,614.0,1916.996078870798,1585445.0,8
289.1,567.0,614.0,1916.996078870798,1585445.0,8
289.2,560.0,614.0,1916.996078870798,1585445.0,8
289.3,560.0,613.0,1916.996078870798,1585445.0,8
289.4,557.0,614.0,1916.996078870798,1585445.0,8
289.5,557.0,616.0,1916.996078870798,1585445.0,8
289.6,555.0,614.0,1916.996078870798,1585445.0,8
289.7,556.0,614.0,1916.996078870798,1585445.0,8
289.8,559.0,614.0,1916.996078870798,1585445.0,8
289.9,559.0,613.0,1916.996078870798,1585445.0,8
290.0,556.0,613.0,1916.996078870798,1585445.0,8
290.1,557.0,614.0,1916.996078870798,1585445.0,8
290.2,557.0,614.0,1916.996078870798,1585445.0,8
290.3,562.0,614.0,1916.996078870798,1585445.0,8
290.4,567.0,619.0,1916.996078870798,1585445.0,8
290.5,558.0,619.0,1916.996078870798,1585445.0,8
290.6,558.0,617.0,1916.996078870798,1585445.0,8
290.7,555.0,616.0,1916.996078870798,1585445.0,8
290.8,552.0,617.0,1916.996078870798,1585445.0,8
290.9,552.0,617.0,1916.996078870798,1585445.0,8
291.0,550.0,618.0,1916.996078870798,1585445.0,8
291.1,552.0,618.0,1916.996078870798,1585445.0,8
291.2,552.0,619.0,1916.996078870798,1585445.0,8
291.3,550.0,617.0,1916.996078870798,1585445.0,8
291.4,544.0,615.0,1916.996078870798,1585445.0,8
291.5,545.0,618.0,1916.996078870798,1585445.0,8
291.6,545.0,618.0,1916.996078870798,1585445.0,8
291.7,544.0,616.0,1916.996078870798,1585445.0,8
291.8,551.0,619.0,1916.996078870798,1585445.0,8
291.9,551.0,619.0,1916.996078870798,1585445.0,8
292.0,549.0,614.0,1916.996078870798,1585445.0,8
292.1,548.0,615.0,1916.996078870798,1585445.0,8
292.2,554.0,617.0,1916.996078870798,1585445.0,8
292.3,554.0,617.0,1916.996078870798,1585445.0,8
292.4,558.0,619.0,1916.996078870798,1585445.0,8
292.5,551.0,618.0,1916.996078870798,1585445.0,8
292.6,553.0,621.0,1916.996078870798,1585445.0,8
292.7,557.0,620.0,1916.996078870798,1585445.0,8
292.8,553.0,619.0,1916.996078870798,1585445.0,8
292.9,553.0,619.0,1916.996078870798,1585445.0,8
293.0,556.0,621.0,1916.996078870798,1585445.0,8
293.1,558.0,621.0,1916.996078870798,1585445.0,8
293.2,556.0,623.0,1916.996078870798,1585445.0,8
293.3,552.0,621.0,1916.996078870798,1585445.0,8
293.4,551.0,622.0,1916.996078870798,1585445.0,8
293.5,553.0,624.0,1916.996078870798,1585445.0,8
293.6,555.0,626.0,1916.996078870798,1585445.0,8
293.7,555.0,626.0,1916.996078870798,1585445.0,8
293.8,553.0,627.0,1916.996078870798,1585445.0,8
293.9,550.0,627.0,1916.996078870798,1585445.0,8
294.0,549.0,625.0,1916.996078870798,1585445.0,8
294.1,549.0,625.0,1916.996078870798,1585445.0,8
294.2,551.0,626.0,1916.996078870798,1585445.0,8
294.3,551.0,626.0,1916.996078870798,1585445.0,8
294.4,553.0,625.0,1916.996078870798,1585445.0,8
294.5,550.0,624.0,1916.996078870798,1585445.0,8
294.6,545.0,622.0,1916.996078870798,1585445.0,8
294.7,547.0,623.0,1916.996078870798,1585445.0,8
294.8,548.0,623.0,1916.996078870798,1585445.0,8
294.9,548.0,623.0,1916.996078870798,1585445.0,8
295.0,548.0,623.0,1916.996078870798,1585445.0,8
295.1,555.0,625.0,1916.996078870798,1585445.0,8
295.2,559.0,625.0,1916.996078870798,1585445.0,8
295.3,554.0,626.0,1916.996078870798,1585445.0,8
295.4,554.0,626.0,1916.996078870798,1585445.0,8
295.5,551.0,625.0,1916.996078870798,1585445.0,8
295.6,551.0,625.0,1916.996078870798,1585445.0,8
295.7,550.0,625.0,1916.996078870798,1585445.0,8
295.8,543.0,625.0,1916.996078870798,1585445.0,8
295.9,546.0,625.0,1916.996078870798,1585445.0,8
296.0,550.0,625.0,1916.996078870798,1585445.0,8
296.1,549.0,624.0,1916.996078870798,1585445.0,8
296.2,551.0,621.0,1916.996078870798,1585445.0,8
296.3,554.0,622.0,1916.996078870798,1585445.0,8
296.4,554.0,622.0,1916.996078870798,1585445.0,8
296.5,557.0,623.0,1916.996078870798,1585445.0,8
296.6,546.0,621.0,1898.2837931415306,1588445.0,8
296.7,545.0,624.0,1898.2837931415306,1588445.0,8
296.8,545.0,624.0,1898.2837931415306,1588445.0,8
296.9,548.0,624.0,1898.2837931415306,1588445.0,8
297.0,542.0,623.0,1840.8930485052847,1591027.0,8
297.1,544.0,624.0,1840.8930485052847,1591027.0,8
297.2,546.0,628.0,1840.8930485052847,1591027.0,8
